episodes,steps,total reward
81,10000,0.0
137,20000,0.0
247,30000,44.0
535,40000,188.0
839,50000,214.0
1184,60000,244.0
1504,70000,238.0
1827,80000,240.0
2171,90000,270.0
2542,100000,268.0
