steps,total reward,episodes
10000,16.0,199
20000,43.0,495
30000,37.0,750
40000,51.0,1036
50000,52.0,1357
60000,89.0,1714
70000,62.0,1991
80000,85.0,2359
90000,69.0,2659
100000,76.0,2992
