episodes,steps,total reward
175,10000,21.0
345,20000,15.0
555,30000,27.0
807,40000,46.0
1085,50000,61.0
1339,60000,49.0
1610,70000,38.0
1894,80000,39.0
2133,90000,44.0
2362,100000,38.0
