episodes,steps,total reward
173,10000,45.0
395,20000,79.0
634,30000,90.0
802,40000,51.0
988,50000,75.0
1212,60000,79.0
1412,70000,82.0
1728,80000,127.0
2008,90000,105.0
2286,100000,105.0
