total reward,steps,episodes
8.0,10000,100
9.0,20000,182
44.0,30000,331
122.0,40000,567
164.0,50000,846
100.0,60000,1075
161.0,70000,1367
166.0,80000,1664
200.0,90000,1965
168.0,100000,2234
