total reward,steps,episodes
65.0,10000,192
50.0,20000,351
48.0,30000,511
46.0,40000,665
43.0,50000,806
53.0,60000,949
46.0,70000,1085
51.0,80000,1245
52.0,90000,1406
47.0,100000,1557
