episodes,total reward,steps
107,1.0,10000
193,11.0,20000
309,23.0,30000
490,53.0,40000
742,96.0,50000
912,52.0,60000
1159,118.0,70000
1366,120.0,80000
1627,150.0,90000
1868,138.0,100000
