episodes,steps,total reward
89,10000,15.0
259,20000,101.0
679,30000,315.0
1101,40000,347.0
1526,50000,348.0
1953,60000,344.0
2375,70000,352.0
2799,80000,347.0
3230,90000,348.0
3658,100000,342.0
