episodes,steps,total reward
147,10000,0.0
235,20000,6.0
403,30000,83.0
714,40000,230.0
1022,50000,237.0
1360,60000,238.0
1676,70000,238.0
1995,80000,242.0
2316,90000,232.0
2651,100000,239.0
