total reward,steps,episodes
0.0,10000,178
0.0,20000,317
0.0,30000,434
1.0,40000,558
7.0,50000,679
3.0,60000,796
8.0,70000,894
4.0,80000,1008
6.0,90000,1125
5.0,100000,1238
