episodes,steps,total reward
177,10000,4.0
355,20000,12.0
538,30000,9.0
743,40000,35.0
980,50000,63.0
1192,60000,69.0
1452,70000,79.0
1697,80000,94.0
1942,90000,82.0
2167,100000,82.0
