total reward,episodes,steps
7.0,89,10000
152.0,318,20000
257.0,663,30000
261.0,1018,40000
266.0,1372,50000
268.0,1721,60000
276.0,2073,70000
258.0,2437,80000
264.0,2794,90000
254.0,3150,100000
