steps,episodes,total reward
10000,215,55.0
20000,388,53.0
30000,540,50.0
40000,667,32.0
50000,830,43.0
60000,982,43.0
70000,1129,54.0
80000,1291,54.0
90000,1458,46.0
100000,1624,63.0
