steps,total reward,episodes
10000,15.0,191
20000,14.0,364
30000,28.0,579
40000,49.0,853
50000,52.0,1120
60000,62.0,1383
70000,57.0,1636
80000,46.0,1859
90000,50.0,2109
100000,62.0,2335
