episodes,total reward,steps
97,24.0,10000
270,99.0,20000
711,339.0,30000
1195,382.0,40000
1678,383.0,50000
2159,402.0,60000
2638,399.0,70000
3118,390.0,80000
3596,386.0,90000
4072,397.0,100000
