episodes,total reward,steps
131,3.0,10000
323,112.0,20000
663,268.0,30000
1071,322.0,40000
1415,260.0,50000
1750,261.0,60000
2139,307.0,70000
2487,267.0,80000
2869,310.0,90000
3238,285.0,100000
