steps,episodes,total reward
10000,157,41.0
20000,335,54.0
30000,541,62.0
40000,746,56.0
50000,1014,77.0
60000,1243,80.0
70000,1440,55.0
80000,1653,67.0
90000,1834,59.0
100000,2023,53.0
