episodes,steps,total reward
98,10000,-0.9800000000000006
312,20000,-2.1399999999999983
673,30000,-3.609999999999967
1043,40000,-3.699999999999965
1416,50000,-3.7299999999999645
1792,60000,-3.759999999999964
2164,70000,-3.7199999999999647
2531,80000,-3.6699999999999657
2894,90000,-3.6299999999999666
3258,100000,-3.649999999999966
