episodes,total reward,steps
138,2.0,10000
294,78.0,20000
514,130.0,30000
730,146.0,40000
959,149.0,50000
1177,137.0,60000
1434,163.0,70000
1666,154.0,80000
1912,160.0,90000
2145,142.0,100000
