steps,total reward,episodes
10000,31.0,162
20000,36.0,301
30000,46.0,468
40000,43.0,628
50000,61.0,843
60000,47.0,1034
70000,68.0,1249
80000,134.0,1499
90000,170.0,1803
100000,175.0,2105
