episodes,steps,total reward
116,10000,46.0
321,20000,92.0
601,30000,131.0
945,40000,239.0
1256,50000,179.0
1562,60000,200.0
1915,70000,242.0
2270,80000,263.0
2605,90000,231.0
2918,100000,225.0
