steps,total reward,episodes
10000,2.0,173
20000,8.0,347
30000,19.0,530
40000,42.0,721
50000,76.0,957
60000,57.0,1186
70000,31.0,1410
80000,67.0,1657
90000,97.0,1902
100000,68.0,2135
