episodes,total reward,steps
135,40.0,10000
402,146.0,20000
732,222.0,30000
1101,236.0,40000
1453,253.0,50000
1796,250.0,60000
2099,211.0,70000
2434,231.0,80000
2732,198.0,90000
3094,261.0,100000
