total reward,steps,episodes
7.0,10000,164
3.0,20000,312
4.0,30000,485
2.0,40000,650
4.0,50000,803
17.0,60000,954
12.0,70000,1093
8.0,80000,1235
21.0,90000,1368
18.0,100000,1501
