episodes,total reward,steps
128,0.0,10000
226,0.0,20000
308,5.0,30000
437,59.0,40000
629,126.0,50000
820,130.0,60000
1044,149.0,70000
1276,150.0,80000
1548,187.0,90000
1788,175.0,100000
