steps,total reward,episodes
10000,0.0,194
20000,0.0,336
30000,0.0,462
40000,0.0,590
50000,5.0,717
60000,8.0,831
70000,11.0,950
80000,14.0,1078
90000,18.0,1217
100000,19.0,1335
