steps,episodes,total reward
10000,204,1.0
20000,370,2.0
30000,496,2.0
40000,636,3.0
50000,790,2.0
60000,947,10.0
70000,1088,13.0
80000,1233,5.0
90000,1363,3.0
100000,1506,14.0
