episodes,steps,total reward
133,10000,27.0
275,20000,29.0
466,30000,53.0
694,40000,92.0
924,50000,107.0
1204,60000,156.0
1448,70000,135.0
1657,80000,106.0
1888,90000,113.0
2132,100000,135.0
