steps,episodes,total reward
10000,194,0.0
20000,327,0.0
30000,452,0.0
40000,578,0.0
50000,706,2.0
60000,809,9.0
70000,923,12.0
80000,1045,15.0
90000,1164,15.0
100000,1297,17.0
