steps,episodes,total reward
10000,98,24.0
20000,271,103.0
30000,705,350.0
40000,1182,398.0
50000,1669,396.0
60000,2160,388.0
70000,2639,405.0
80000,3118,392.0
90000,3606,390.0
100000,4089,392.0
