episodes,total reward,steps
100,23.0,10000
248,64.0,20000
577,230.0,30000
937,263.0,40000
1334,301.0,50000
1646,213.0,60000
2033,304.0,70000
2359,233.0,80000
2751,291.0,90000
3155,318.0,100000
