steps,total reward,episodes
10000,8.0,269
20000,4.0,429
30000,4.0,571
40000,21.0,725
50000,20.0,857
60000,29.0,996
70000,10.0,1138
80000,5.0,1267
90000,19.0,1420
100000,70.0,1612
