steps,total reward,episodes
10000,5.0,173
20000,14.0,405
30000,25.0,684
40000,50.0,974
50000,57.0,1282
60000,56.0,1575
70000,63.0,1831
80000,65.0,2118
90000,66.0,2427
100000,75.0,2707
