steps,total reward,episodes
10000,50.0,171
20000,73.0,386
30000,87.0,657
40000,92.0,943
50000,107.0,1255
60000,100.0,1597
70000,118.0,1976
80000,71.0,2252
90000,139.0,2665
100000,105.0,3013
