episodes,total reward,steps
98,17.0,10000
370,191.0,20000
791,343.0,30000
1220,342.0,40000
1652,346.0,50000
2074,343.0,60000
2505,337.0,70000
2937,343.0,80000
3368,348.0,90000
3805,337.0,100000
