total reward,episodes,steps
14.0,102,10000
94.0,263,20000
342.0,684,30000
339.0,1098,40000
343.0,1528,50000
347.0,1959,60000
349.0,2381,70000
336.0,2820,80000
339.0,3248,90000
345.0,3677,100000
