steps,total reward,episodes
10000,10.0,138
20000,73.0,304
30000,242.0,617
40000,319.0,1026
50000,336.0,1445
60000,325.0,1837
70000,334.0,2265
80000,328.0,2663
90000,338.0,3090
100000,333.0,3496
