episodes,total reward,steps
128,18.920000000000005,10000
437,108.00999999999966,20000
903,186.2300000000004,30000
1388,190.08000000000047,40000
1862,176.05000000000007,50000
2341,192.16000000000025,60000
2817,198.25000000000048,70000
3290,186.1600000000003,80000
3778,193.08000000000044,90000
4264,181.9900000000003,100000
