steps,episodes,total reward
10000,296,23.0
20000,506,23.0
30000,706,14.0
40000,926,33.0
50000,1142,16.0
60000,1362,29.0
70000,1591,23.0
80000,1821,26.0
90000,2044,29.0
100000,2261,29.0
