steps,total reward,episodes
10000,0.0,124
20000,2.0,214
30000,62.0,346
40000,269.0,692
50000,254.0,1012
60000,297.0,1394
70000,276.0,1740
80000,299.0,2119
90000,293.0,2479
100000,242.0,2790
