episodes,total reward,steps
291,11.0,10000
515,13.0,20000
688,11.0,30000
876,22.0,40000
1076,29.0,50000
1277,15.0,60000
1487,29.0,70000
1729,49.0,80000
1998,45.0,90000
2222,24.0,100000
