episodes,total reward,steps
175,45.0,10000
316,42.0,20000
467,43.0,30000
618,38.0,40000
791,48.0,50000
978,41.0,60000
1183,72.0,70000
1410,79.0,80000
1657,76.0,90000
1873,68.0,100000
