total reward,episodes,steps
0.0,170,10000
27.0,351,20000
26.0,510,30000
32.0,698,40000
33.0,879,50000
23.0,1018,60000
43.0,1201,70000
37.0,1379,80000
50.0,1555,90000
34.0,1724,100000
