episodes,total reward,steps
104,17.140000000000004,10000
182,30.52999999999998,20000
274,35.43999999999999,30000
372,39.42,40000
454,29.479999999999965,50000
529,35.60999999999998,60000
618,35.46999999999996,70000
694,30.54999999999998,80000
786,38.469999999999985,90000
874,37.499999999999986,100000
