total reward,episodes,steps
16.0,218,10000
15.0,487,20000
25.0,765,30000
42.0,1120,40000
63.0,1531,50000
52.0,1939,60000
39.0,2278,70000
35.0,2624,80000
52.0,3028,90000
32.0,3334,100000
