episodes,steps,total reward
123,10000,9.0
231,20000,26.0
444,30000,143.0
836,40000,311.0
1232,50000,321.0
1652,60000,347.0
2084,70000,337.0
2517,80000,334.0
2948,90000,340.0
3378,100000,340.0
