episodes,total reward,steps
130,0.0,10000
223,0.0,20000
290,4.0,30000
466,94.0,40000
725,168.0,50000
946,150.0,60000
1202,178.0,70000
1422,142.0,80000
1688,183.0,90000
1885,136.0,100000
