steps,total reward,episodes
10000,39.0,206
20000,44.0,384
30000,42.0,538
40000,46.0,699
50000,49.0,857
60000,65.0,1039
70000,73.0,1239
80000,66.0,1428
90000,70.0,1614
100000,85.0,1812
