episodes,steps,total reward
128,10000,0.0
233,20000,5.0
412,30000,95.0
731,40000,234.0
1036,50000,220.0
1358,60000,256.0
1677,70000,248.0
2005,80000,260.0
2314,90000,242.0
2630,100000,230.0
