episodes,steps,total reward
184,10000,18.0
383,20000,28.0
637,30000,45.0
933,40000,79.0
1199,50000,70.0
1483,60000,98.0
1768,70000,98.0
2014,80000,79.0
2290,90000,85.0
2553,100000,73.0
