steps,total reward,episodes
10000,23.0,130
20000,19.0,256
30000,36.0,411
40000,46.0,581
50000,65.0,765
60000,63.0,941
70000,61.0,1123
80000,32.0,1283
90000,51.0,1440
100000,45.0,1609
