episodes,total reward,steps
222,25.0,10000
485,42.0,20000
732,43.0,30000
1074,64.0,40000
1477,80.0,50000
1899,81.0,60000
2408,116.0,70000
2816,82.0,80000
3258,109.0,90000
3696,79.0,100000
