steps,episodes,total reward
10000,283,13.0
20000,495,14.0
30000,710,11.0
40000,903,11.0
50000,1074,17.0
60000,1252,23.0
70000,1454,17.0
80000,1638,26.0
90000,1814,20.0
100000,2020,30.0
