steps,total reward,episodes
10000,46.0,216
20000,45.0,391
30000,37.0,557
40000,52.0,722
50000,60.0,890
60000,43.0,1062
70000,46.0,1218
80000,66.0,1400
90000,56.0,1562
100000,66.0,1770
