total reward,episodes,steps
0.0,131,10000
3.0,224,20000
82.0,394,30000
279.0,766,40000
303.0,1141,50000
298.0,1507,60000
300.0,1879,70000
292.0,2239,80000
315.0,2626,90000
329.0,3025,100000
