episodes,steps,total reward
123,10000,0.0
227,20000,10.0
482,30000,173.0
790,40000,228.0
1111,50000,233.0
1441,60000,239.0
1756,70000,248.0
2076,80000,248.0
2403,90000,254.0
2725,100000,255.0
