steps,episodes,total reward
10000,234,7.0
20000,435,5.0
30000,659,7.0
40000,872,3.0
50000,1066,3.0
60000,1288,11.0
70000,1497,7.0
80000,1673,15.0
90000,1883,8.0
100000,2095,11.0
