steps,episodes,total reward
10000,260,9.0
20000,511,10.0
30000,705,9.0
40000,953,7.0
50000,1190,10.0
60000,1413,9.0
70000,1623,5.0
80000,1806,15.0
90000,1995,11.0
100000,2190,18.0
