episodes,steps,total reward
116,10000,0.0
238,20000,10.0
482,30000,156.0
803,40000,243.0
1115,50000,234.0
1432,60000,239.0
1750,70000,233.0
2059,80000,234.0
2368,90000,225.0
2696,100000,245.0
