steps,episodes,total reward
10000,164,3.0
20000,418,126.0
30000,709,179.0
40000,964,140.0
50000,1246,172.0
60000,1530,184.0
70000,1829,183.0
80000,2105,170.0
90000,2443,227.0
100000,2699,160.0
