steps,total reward,episodes
10000,11.0,184
20000,24.0,416
30000,62.0,720
40000,123.0,1099
50000,77.0,1373
60000,63.0,1663
70000,62.0,1937
80000,89.0,2237
90000,93.0,2553
100000,67.0,2841
