episodes,total reward,steps
96,18.0,10000
367,203.0,20000
795,339.0,30000
1216,347.0,40000
1647,345.0,50000
2076,355.0,60000
2501,356.0,70000
2932,336.0,80000
3364,346.0,90000
3786,348.0,100000
