steps,total reward,episodes
10000,-0.8800000000000006,88
20000,-0.7400000000000004,162
30000,-0.49000000000000027,211
40000,-0.5100000000000002,262
50000,-0.5600000000000003,318
60000,-0.47000000000000025,365
70000,-0.45000000000000023,410
80000,-0.47000000000000025,457
90000,-0.4300000000000002,500
100000,-0.38000000000000017,538
