total reward,steps,episodes
24.0,10000,145
56.0,20000,342
103.0,30000,594
132.0,40000,905
112.0,50000,1141
149.0,60000,1457
161.0,70000,1782
176.0,80000,2101
151.0,90000,2417
144.0,100000,2733
